log_id,transaction_id,customer_id,login_time,logout_time,event_type,login_location,previous_login_city,device_id,device_type,browser,operating_system,ip_address,vpn_used,failed_login_count,password_reset,otp_verified,session_duration_minutes,ip_reputation_score,login_method,biometric_used,country
LOG_4A93B20BAD29,TXN_49780271E1DA,CUST_41A22B0C3C72,2026-06-24 03:21:10,2026-06-24 03:33:10,Transaction_Initiated,Hyderabad,Hyderabad,DEV_B6104DED4BD7,Tablet,Firefox,iOS,36.31.206.187,False,0,False,True,12,100,Password,True,India
LOG_B133EB93AA92,TXN_6814F1A120EC,CUST_6D76C861D951,2026-06-24 03:35:10,2026-06-24 04:07:10,Transaction_Initiated,Delhi,Delhi,DEV_E628135E164D,Desktop,Safari,iOS,190.36.87.137,False,0,False,True,32,93,Password,False,India
LOG_EC1EC6FF0387,TXN_39C3402C4BBB,CUST_41D9016C2179,2026-06-24 04:30:10,2026-06-24 04:47:10,Transaction_Initiated,Delhi,Delhi,DEV_95CB68AC406A,Desktop,Edge,macOS,130.223.137.83,False,0,False,True,17,97,PIN,False,India
LOG_5F1DC1A81ED0,TXN_7AA24D9E545E,CUST_DF7E3A9C08AE,2026-06-21 21:48:26,2026-06-21 22:19:26,Transaction_Initiated,Kochi,Kochi,DEV_B2F19A9F5AF7,Desktop,Edge,macOS,40.54.79.70,False,0,False,True,31,95,Password,False,India
LOG_C8355413B3B2,TXN_90221B3CF7C3,CUST_55C717731AA3,2026-06-21 22:26:26,2026-06-21 22:53:26,Transaction_Initiated,Chennai,Chennai,DEV_158241CAB578,Desktop,Mobile App,Android,68.32.173.6,False,0,False,True,27,88,Password,False,India
LOG_0A2BA428C6AD,TXN_1D36781A13F8,CUST_41D9016C2179,2026-06-21 23:20:26,2026-06-21 23:35:26,Transaction_Initiated,Delhi,Delhi,DEV_95CB68AC406A,Desktop,Edge,Android,130.223.137.83,True,0,False,True,15,77,Password,True,India
LOG_85968FE27C04,TXN_B10176EB9D4E,CUST_160C9133B0CF,2026-06-22 00:00:26,2026-06-22 00:18:26,Transaction_Initiated,Mumbai,Mumbai,DEV_78A843DC01CA,Smartphone,Mobile App,iOS,70.13.101.184,False,0,False,True,18,87,Biometric,True,India
LOG_A60F98CDB097,TXN_F74CBE75B62B,CUST_A274A25A299E,2026-06-22 00:27:26,2026-06-22 00:49:26,Transaction_Initiated,Ahmedabad,Delhi,DEV_AED579B3AD9F,Tablet,Firefox,Windows,158.27.77.39,False,0,False,True,22,95,PIN,True,India
LOG_D31FFD9FF247,TXN_D2C16CD49EBD,CUST_6E9FB0F33173,2026-06-22 01:26:26,2026-06-22 01:41:26,Transaction_Initiated,Kolkata,Kolkata,DEV_106545D10191,Laptop,Firefox,macOS,92.222.64.1,False,0,False,True,15,85,Password,True,India
LOG_2AB2E79179B4,TXN_AFDF7A9B5A25,CUST_5A5043D289DC,2026-06-22 01:59:26,2026-06-22 02:06:26,Transaction_Initiated,Jaipur,Jaipur,DEV_FA1FC2357F3F,Laptop,Safari,macOS,56.83.167.228,False,0,False,True,7,90,Password,False,India
LOG_39791FCBD22D,TXN_F6CDD93A0FB9,CUST_C6FAC3E395B8,2026-06-22 01:50:26,2026-06-22 02:07:26,Transaction_Initiated,Chennai,Chennai,DEV_58968C7F38A6,Desktop,Firefox,iOS,188.78.109.17,False,0,False,True,17,99,Password,True,India
LOG_28716B16480C,TXN_7A42A1435266,CUST_73B41940F312,2026-06-22 02:41:26,2026-06-22 02:55:26,Transaction_Initiated,Gurgaon,Gurgaon,DEV_7FFAD3F7A67D,Desktop,Mobile App,Windows,141.59.197.231,False,0,False,True,14,100,Password,False,India
LOG_7C3CE2575D4F,TXN_EC805BEF8A7D,CUST_8D53A50EB97B,2026-06-22 03:28:26,2026-06-22 03:42:26,Transaction_Initiated,Hyderabad,Hyderabad,DEV_5C097E204C1D,Smartphone,Edge,iOS,116.109.211.89,False,0,False,True,14,87,Biometric,True,India
LOG_665ADC307850,TXN_3578684585DE,CUST_ACBB55076F6F,2026-06-22 03:37:26,2026-06-22 03:56:26,Transaction_Initiated,Delhi,Delhi,DEV_386F7EB367DA,Desktop,Mobile App,Android,113.18.232.23,True,0,False,True,19,94,Password,False,India
LOG_70F7CDB7922F,TXN_C10BC3232437,CUST_01C02537A5CA,2026-06-22 04:20:26,2026-06-22 04:37:26,Transaction_Initiated,Pune,Kochi,DEV_6424112E6270,Smartphone,Chrome,macOS,239.153.99.141,False,0,False,True,17,97,Biometric,False,India
LOG_E759B8FC59DC,TXN_0FB970162AE1,CUST_6D76C861D951,2026-06-22 05:11:26,2026-06-22 05:28:26,Transaction_Initiated,Delhi,Delhi,DEV_E628135E164D,Desktop,Firefox,Android,190.36.87.137,False,0,False,True,17,95,Biometric,True,India
LOG_855F48BFAB98,TXN_B6F87F9861EA,CUST_F969633BDDB5,2026-06-22 06:06:26,2026-06-22 06:24:26,Transaction_Initiated,Bengaluru,Chennai,DEV_7BDA48788B9D,Smartphone,Mobile App,Windows,114.189.119.81,False,4,True,True,18,32,Biometric,True,India
LOG_6CAC622D546C,TXN_F3FD6EB387A5,CUST_5A5043D289DC,2026-06-22 06:09:26,2026-06-22 06:25:26,Transaction_Initiated,Jaipur,Jaipur,DEV_FA1FC2357F3F,Laptop,Firefox,Android,92.56.172.55,False,1,False,True,16,99,PIN,False,India
LOG_97DF6D7095DA,TXN_59E05BBE38BA,CUST_F77382D72C38,2026-06-22 06:12:26,2026-06-22 06:37:26,Transaction_Initiated,Mumbai,Mumbai,DEV_2B48B31D18CC,Desktop,Safari,Windows,143.226.142.47,False,0,False,True,25,87,Biometric,True,India
LOG_13C918730BE6,TXN_1BE128506C4A,CUST_9F5234269242,2026-06-22 06:27:26,2026-06-22 06:42:26,Transaction_Initiated,Delhi,Delhi,DEV_D71BAB5B0773,Tablet,Mobile App,iOS,19.109.219.12,False,0,False,True,15,94,PIN,False,India
LOG_92CB60B1C21B,TXN_113E98A57BF4,CUST_F77382D72C38,2026-06-22 06:47:26,2026-06-22 07:12:26,Transaction_Initiated,Mumbai,Mumbai,DEV_2B48B31D18CC,Desktop,Chrome,Android,143.226.142.47,False,0,False,True,25,85,Password,False,India
LOG_BD17790A6E32,TXN_4A39DD54D070,CUST_99B31E34B435,2026-06-22 07:19:26,2026-06-22 07:26:26,Transaction_Initiated,Jaipur,Jaipur,DEV_FBD6D5BE7E7D,Laptop,Edge,iOS,136.234.193.195,True,0,False,True,7,57,PIN,False,India
LOG_8FCBA5F43750,TXN_B603CDF81936,CUST_B8B7C1E4E9DC,2026-06-22 07:29:26,2026-06-22 07:44:26,Transaction_Initiated,Hyderabad,Hyderabad,DEV_104CCB5040F5,Smartphone,Mobile App,Android,58.31.95.170,False,0,False,True,15,95,Biometric,False,India
LOG_6304AE5EB291,TXN_1445434C834B,CUST_A274A25A299E,2026-06-22 08:21:26,2026-06-22 08:51:26,Transaction_Initiated,Hyderabad,Ahmedabad,DEV_AED579B3AD9F,Tablet,Firefox,macOS,75.124.7.39,False,0,False,True,30,85,Password,True,India
LOG_5170A1A55AD0,TXN_19981D1E14CA,CUST_5A5043D289DC,2026-06-22 08:27:26,2026-06-22 08:43:26,Transaction_Initiated,Jaipur,Jaipur,DEV_FA1FC2357F3F,Laptop,Mobile App,iOS,22.118.123.108,False,1,False,True,16,87,Password,False,India
LOG_4DF5BD4DB273,TXN_4952422D91DE,CUST_71749AF6CF43,2026-06-22 08:41:26,2026-06-22 08:54:26,Transaction_Initiated,Gurgaon,Gurgaon,DEV_B578A4DC41FE,Desktop,Mobile App,macOS,67.70.252.24,False,0,False,True,13,90,Biometric,False,India
LOG_B5C71A16FBD1,TXN_FCAF52965070,CUST_8966A3CE4048,2026-06-22 09:15:26,2026-06-22 09:31:26,Transaction_Initiated,Bengaluru,Bengaluru,DEV_B8C0E0B6C9F7,Tablet,Edge,Android,152.5.58.175,False,0,False,True,16,99,Biometric,False,India
LOG_137338E0D46B,TXN_78CDA29F8037,CUST_0D92D17B540C,2026-06-22 10:25:26,2026-06-22 10:30:26,Transaction_Initiated,Pune,Pune,DEV_2E6AC60AC84E,Desktop,Mobile App,iOS,78.202.67.172,False,0,False,True,5,95,Password,False,India
LOG_B39663F3FE23,TXN_24D162418751,CUST_160C9133B0CF,2026-06-22 10:32:26,2026-06-22 10:44:26,Transaction_Initiated,Mumbai,Mumbai,DEV_78A843DC01CA,Smartphone,Safari,Android,70.13.101.184,False,0,False,True,12,87,Password,False,India
LOG_ED1CF41FCD7F,TXN_BBF8D8D6C4F8,CUST_AA9EDE3072FA,2026-06-22 11:06:26,2026-06-22 11:30:26,Transaction_Initiated,Coimbatore,Coimbatore,DEV_C19C611ADC3B,Smartphone,Firefox,iOS,199.6.65.10,False,2,False,True,24,92,Biometric,True,India
LOG_61CF6C9FEFE9,TXN_73833ECE13D5,CUST_73B41940F312,2026-06-22 02:40:25,2026-06-22 03:02:25,Transaction_Initiated,Gurgaon,Gurgaon,DEV_9D728364BC14,Desktop,Safari,iOS,141.59.197.231,False,0,False,True,22,96,Biometric,True,India
LOG_DA705215AF25,TXN_6E75DD0F9D82,CUST_5A5043D289DC,2026-06-22 03:19:25,2026-06-22 03:32:25,Transaction_Initiated,Jaipur,Jaipur,DEV_FA1FC2357F3F,Laptop,Mobile App,Windows,201.37.240.77,False,0,False,True,13,91,Password,False,India
LOG_6AA4D42F9F1C,TXN_A77D1DDCB6A0,CUST_5A5043D289DC,2026-06-22 03:35:25,2026-06-22 03:55:25,Transaction_Initiated,Jaipur,Jaipur,DEV_FA1FC2357F3F,Laptop,Chrome,macOS,118.249.7.129,False,0,False,True,20,86,Password,True,India
LOG_43E1D9EABC7B,TXN_2CE3A9F33CA1,CUST_41D9016C2179,2026-06-22 04:05:25,2026-06-22 04:30:25,Transaction_Initiated,Delhi,Delhi,DEV_95CB68AC406A,Desktop,Edge,iOS,130.223.137.83,False,2,False,True,25,92,Password,True,India
LOG_212B67A71F21,TXN_A12DBDB8E728,CUST_5A5043D289DC,2026-06-22 04:56:25,2026-06-22 05:22:25,Transaction_Initiated,Jaipur,Jaipur,DEV_FA1FC2357F3F,Laptop,Chrome,macOS,48.130.110.202,False,0,False,True,26,93,PIN,True,India
LOG_A2378CAD79AD,TXN_E15FF26CC090,CUST_8B279B4E00CF,2026-06-22 05:49:25,2026-06-22 06:01:25,Transaction_Initiated,Chandigarh,Chandigarh,DEV_4ABECF1E4484,Laptop,Safari,Windows,221.43.194.68,False,0,False,True,12,96,PIN,True,India
LOG_61C32FB3EB6C,TXN_1CC6A574688A,CUST_9F5234269242,2026-06-22 06:40:25,2026-06-22 07:01:25,Transaction_Initiated,Delhi,Delhi,DEV_D71BAB5B0773,Tablet,Firefox,macOS,146.255.207.8,False,0,False,True,21,97,Password,False,India
LOG_3365290A986E,TXN_95A736F06DC9,CUST_ACBB55076F6F,2026-06-22 07:17:25,2026-06-22 07:41:25,Transaction_Initiated,Delhi,Delhi,DEV_386F7EB367DA,Desktop,Safari,Android,113.18.232.23,False,0,False,True,24,97,Password,False,India
LOG_A531838108A6,TXN_621174114FBF,CUST_166BFE400FBB,2026-06-22 07:42:25,2026-06-22 08:11:25,Transaction_Initiated,Ahmedabad,Ahmedabad,DEV_7CEB6DD46516,Desktop,Safari,Android,34.194.49.92,False,0,False,True,29,96,Biometric,True,India
LOG_90CE845C1EE5,TXN_A88DD6D7531D,CUST_1A4574854941,2026-06-22 07:52:25,2026-06-22 08:08:25,Transaction_Initiated,Kolkata,Pune,DEV_E04C2B2CF175,Tablet,Firefox,iOS,161.60.136.47,False,1,False,True,16,90,Biometric,True,India
LOG_0DAA803F1C04,TXN_856C94E5CEF9,CUST_3AC0F315E32D,2026-06-22 08:20:25,2026-06-22 08:44:25,Transaction_Initiated,Chennai,Chennai,DEV_D31BC9C3F4BB,Smartphone,Edge,Android,243.9.15.137,False,0,False,True,24,90,PIN,False,India
LOG_F50DC339A4B8,TXN_EAB83C047109,CUST_5A5043D289DC,2026-06-22 08:33:25,2026-06-22 08:48:25,Transaction_Initiated,Jaipur,Jaipur,DEV_FA1FC2357F3F,Laptop,Mobile App,macOS,56.221.235.67,False,0,False,True,15,100,Biometric,True,India
LOG_6FE98B3E9B24,TXN_6ED021DAF50F,CUST_2CEC9252A0A1,2026-06-22 08:56:25,2026-06-22 09:07:25,Transaction_Initiated,Ahmedabad,Ahmedabad,DEV_75906C286F3B,Laptop,Edge,Android,23.127.62.117,False,0,False,True,11,86,Password,False,India
LOG_D2D19B2A6076,TXN_A170E0569D39,CUST_770111A024A1,2026-06-22 09:16:25,2026-06-22 09:40:25,Transaction_Initiated,Coimbatore,Coimbatore,DEV_3EB8A52ECE7B,Tablet,Chrome,macOS,134.91.65.17,False,0,False,True,24,88,PIN,True,India
LOG_E7D49651D1E4,TXN_1A2864C62514,CUST_8866C1FABF99,2026-06-22 09:24:25,2026-06-22 09:48:25,Transaction_Initiated,Delhi,Delhi,DEV_B106853133B0,Laptop,Mobile App,Windows,226.101.78.96,False,0,False,True,24,100,Biometric,True,India
LOG_E8C05C13F7DC,TXN_9833ACDB80CB,CUST_0D92D17B540C,2026-06-22 10:21:25,2026-06-22 10:43:25,Transaction_Initiated,Pune,Pune,DEV_2E6AC60AC84E,Desktop,Firefox,iOS,78.202.67.172,False,1,False,True,22,96,Password,False,India
LOG_32DE35F8A892,TXN_CCA5368A463F,CUST_71749AF6CF43,2026-06-22 11:02:25,2026-06-22 11:07:25,Transaction_Initiated,Gurgaon,Gurgaon,DEV_B578A4DC41FE,Desktop,Chrome,macOS,67.70.252.24,False,0,False,True,5,90,Password,False,India
LOG_93017C4A64DF,TXN_98B479AFB8A5,CUST_686953EEE179,2026-06-22 11:01:25,2026-06-22 11:19:25,Transaction_Initiated,Chennai,Chennai,DEV_DDB5C9880543,Desktop,Edge,macOS,175.204.169.241,False,0,False,True,18,98,Password,False,India
LOG_5A7A37EB7C04,TXN_0A2002870D7D,CUST_99B31E34B435,2026-06-22 11:47:25,2026-06-22 12:18:25,Transaction_Initiated,Jaipur,Jaipur,DEV_D0AA3FFE8F05,Laptop,Safari,iOS,187.78.72.244,False,0,False,True,31,96,Password,False,India
LOG_F3672B64DD5B,TXN_E076BAAB0F74,CUST_6D76C861D951,2026-06-22 12:14:25,2026-06-22 12:41:25,Transaction_Initiated,Delhi,Delhi,DEV_E628135E164D,Desktop,Firefox,Android,190.36.87.137,False,1,False,True,27,88,Biometric,True,India
LOG_5BE77348E057,TXN_C6A392867975,CUST_E11D4A73CB51,2026-06-22 12:52:25,2026-06-22 13:10:25,Transaction_Initiated,Bengaluru,Bengaluru,DEV_E0A9B5B38FBF,Smartphone,Safari,macOS,203.251.52.224,False,0,False,True,18,90,Biometric,False,India
LOG_6CF81E4DF5DF,TXN_287337B27FD8,CUST_3D000F3782B4,2026-06-22 12:47:25,2026-06-22 13:13:25,Transaction_Initiated,Gurgaon,Gurgaon,DEV_0249210CF674,Smartphone,Firefox,macOS,169.79.121.222,False,1,False,True,26,93,Password,True,India
LOG_3A75C71C1AE9,TXN_EC9547789EDA,CUST_15C44D3CE34B,2026-06-22 13:31:25,2026-06-22 13:43:25,Transaction_Initiated,Indore,Delhi,DEV_0884DDC56CF0,Laptop,Safari,Android,243.136.72.19,False,0,False,True,12,85,Password,True,India
LOG_5596AC242B77,TXN_1BBE69AAA27B,CUST_3AC0F315E32D,2026-06-22 13:39:25,2026-06-22 13:58:25,Transaction_Initiated,Chennai,Chennai,DEV_D31BC9C3F4BB,Smartphone,Safari,macOS,129.232.207.10,False,0,False,True,19,100,Biometric,True,India
LOG_2338F9DBD307,TXN_CFD71791821B,CUST_CD50341CE378,2026-06-22 14:15:25,2026-06-22 14:33:25,Transaction_Initiated,Gurgaon,Gurgaon,DEV_F473492F14C4,Desktop,Firefox,iOS,20.240.113.52,False,0,False,True,18,88,Password,False,India
LOG_3AC2EEDC0609,TXN_A8C1E43C2C26,CUST_F969633BDDB5,2026-06-22 14:27:25,2026-06-22 14:52:25,Transaction_Initiated,Chennai,Bengaluru,DEV_5C98ED6DFD33,Smartphone,Edge,macOS,226.12.178.125,False,0,False,True,25,100,Password,False,India
LOG_822B38F8046A,TXN_84C0CAB7CE7C,CUST_01D4765F0DCC,2026-06-22 15:02:25,2026-06-22 15:18:25,Transaction_Initiated,Kolkata,Kolkata,DEV_0A395E135848,Tablet,Firefox,iOS,88.207.0.78,False,0,False,True,16,93,Password,True,India
LOG_81579F19ABF8,TXN_44D859B9C486,CUST_DE62BFF776A6,2026-06-22 15:32:25,2026-06-22 15:56:25,Transaction_Initiated,Coimbatore,Coimbatore,DEV_569091095900,Tablet,Mobile App,macOS,164.20.221.189,False,1,False,True,24,97,Biometric,True,India
LOG_5153EFE21628,TXN_7F2367FD65A9,CUST_686953EEE179,2026-06-22 16:03:25,2026-06-22 16:22:25,Transaction_Initiated,Chennai,Chennai,DEV_DDB5C9880543,Desktop,Edge,iOS,175.204.169.241,False,0,False,True,19,95,Password,False,India
LOG_E5903DC05ACF,TXN_7195FA315433,CUST_99B31E34B435,2026-06-22 16:53:25,2026-06-22 17:16:25,Transaction_Initiated,Jaipur,Jaipur,DEV_D0AA3FFE8F05,Laptop,Firefox,macOS,192.131.37.203,False,0,False,True,23,93,Password,True,India
LOG_AC343F33E35F,TXN_166836FEA664,CUST_F969633BDDB5,2026-06-22 17:01:25,2026-06-22 17:23:25,Transaction_Initiated,Chennai,Chennai,DEV_3D006946C510,Smartphone,Safari,iOS,205.22.245.84,True,0,False,True,22,39,Password,True,India
LOG_96BFB6EEECC0,TXN_458C9386C06C,CUST_3004622EBCCF,2026-06-22 16:56:25,2026-06-22 17:23:25,Transaction_Initiated,Gurgaon,Gurgaon,DEV_7B324B46832C,Laptop,Firefox,macOS,48.114.27.211,True,1,False,True,27,56,Password,False,India
LOG_42B013FFA71E,TXN_A33909AA2691,CUST_A274A25A299E,2026-06-22 17:36:25,2026-06-22 18:09:25,Transaction_Initiated,Hyderabad,Hyderabad,DEV_AED579B3AD9F,Tablet,Mobile App,Windows,217.40.111.242,False,0,False,True,33,97,Password,True,India
LOG_FF0464EC2800,TXN_AD56DCA03EF9,CUST_41A22B0C3C72,2026-06-22 18:02:25,2026-06-22 18:29:25,Transaction_Initiated,Hyderabad,Hyderabad,DEV_B6104DED4BD7,Tablet,Edge,macOS,36.31.206.187,False,0,False,True,27,88,Biometric,True,India
LOG_F6440FB46C0E,TXN_5AE4F0B1E9EF,CUST_6E9FB0F33173,2026-06-22 18:12:25,2026-06-22 18:23:25,Transaction_Initiated,Kolkata,Kolkata,DEV_106545D10191,Laptop,Safari,Windows,240.72.143.98,False,2,False,True,11,87,Password,True,India
LOG_ACDF9AEEE320,TXN_0536A38BE30A,CUST_73B41940F312,2026-06-22 18:45:25,2026-06-22 19:08:25,Transaction_Initiated,Gurgaon,Gurgaon,DEV_7FFAD3F7A67D,Desktop,Safari,Android,141.59.197.231,False,0,False,True,23,91,Password,True,India
LOG_E6DD05804367,TXN_06B1621211B6,CUST_01D4765F0DCC,2026-06-22 14:54:25,2026-06-22 15:23:25,Transaction_Initiated,Delhi,Kolkata,DEV_0A395E135848,Tablet,Mobile App,Windows,249.5.224.220,False,0,False,True,29,98,Biometric,False,India
LOG_A25C81816DE4,TXN_1F9660071D5B,CUST_DE62BFF776A6,2026-06-22 15:11:25,2026-06-22 15:28:25,Transaction_Initiated,Coimbatore,Coimbatore,DEV_569091095900,Tablet,Chrome,iOS,164.20.221.189,False,0,False,True,17,90,Password,False,India
LOG_10CB96411DA4,TXN_E110E93F7F0B,CUST_41D9016C2179,2026-06-22 15:21:25,2026-06-22 15:37:25,Transaction_Initiated,Delhi,Delhi,DEV_95CB68AC406A,Desktop,Mobile App,macOS,130.223.137.83,False,0,False,True,16,86,Biometric,True,India
LOG_5B09A0E83369,TXN_F175FB32CB8D,CUST_C6FAC3E395B8,2026-06-22 16:11:25,2026-06-22 16:27:25,Transaction_Initiated,Chennai,Chennai,DEV_58968C7F38A6,Desktop,Firefox,Android,188.78.109.17,False,0,False,True,16,99,Password,False,India
LOG_B4426AF8409A,TXN_2E43253B3EF6,CUST_81E6D90C4760,2026-06-22 16:51:25,2026-06-22 17:04:25,Transaction_Initiated,Coimbatore,Coimbatore,DEV_26EC14DF4598,Desktop,Safari,Android,60.35.23.170,False,0,False,True,13,100,Password,True,India
LOG_54EA070179EA,TXN_2DA9F33464BE,CUST_8866C1FABF99,2026-06-22 16:57:25,2026-06-22 17:15:25,Transaction_Initiated,Delhi,Delhi,DEV_B106853133B0,Laptop,Chrome,iOS,226.101.78.96,False,0,False,True,18,99,Password,False,India
LOG_FB2CD66F14EF,TXN_A90273985E65,CUST_41D9016C2179,2026-06-22 17:08:25,2026-06-22 17:20:25,Transaction_Initiated,Delhi,Delhi,DEV_95CB68AC406A,Desktop,Mobile App,macOS,130.223.137.83,False,0,False,True,12,100,Password,True,India
LOG_838FB1B5B0FB,TXN_169AF723790B,CUST_8D53A50EB97B,2026-06-22 17:31:25,2026-06-22 17:51:25,Transaction_Initiated,Hyderabad,Hyderabad,DEV_5C097E204C1D,Smartphone,Chrome,Windows,186.133.195.218,False,1,False,True,20,91,Password,False,India
LOG_A52C453FD07A,TXN_ADEB2F597B8F,CUST_AA9EDE3072FA,2026-06-22 18:04:25,2026-06-22 18:29:25,Transaction_Initiated,Coimbatore,Coimbatore,DEV_C19C611ADC3B,Smartphone,Safari,macOS,53.5.191.158,False,0,False,True,25,91,Password,True,India
LOG_72F4D7F099E9,TXN_67F71DBBCCD7,CUST_AA9EDE3072FA,2026-06-22 18:10:25,2026-06-22 18:25:25,Transaction_Initiated,Coimbatore,Coimbatore,DEV_C19C611ADC3B,Smartphone,Chrome,Windows,138.242.163.204,False,1,False,True,15,97,Password,True,India
LOG_A51B22A97EE7,TXN_BDF25CDB1B90,CUST_41D9016C2179,2026-06-22 18:18:25,2026-06-22 18:40:25,Transaction_Initiated,Delhi,Delhi,DEV_57BA31F9BA18,Desktop,Safari,Android,195.78.209.45,True,6,False,False,22,24,Password,True,India
LOG_5446D154808E,TXN_903A3C858C39,CUST_E11D4A73CB51,2026-06-22 18:38:25,2026-06-22 19:00:25,Transaction_Initiated,Bengaluru,Bengaluru,DEV_E0A9B5B38FBF,Smartphone,Safari,Android,203.251.52.224,False,0,False,True,22,86,Biometric,True,India
LOG_65CC330142B2,TXN_3C6BE9E6341E,CUST_55C717731AA3,2026-06-22 18:59:25,2026-06-22 19:05:25,Transaction_Initiated,Chennai,Chennai,DEV_158241CAB578,Desktop,Chrome,Android,68.32.173.6,False,1,False,True,6,98,Password,False,India
LOG_526D22929923,TXN_1C0D444E6D00,CUST_166838FFAEA4,2026-06-22 19:28:25,2026-06-22 19:53:25,Transaction_Initiated,Mumbai,Mumbai,DEV_07229593BF32,Smartphone,Edge,Windows,170.78.122.33,True,0,False,True,25,76,PIN,False,India
LOG_BD4C22498EFA,TXN_BA5022E2460E,CUST_3004622EBCCF,2026-06-22 20:27:25,2026-06-22 20:38:25,Transaction_Initiated,Gurgaon,Gurgaon,DEV_7B324B46832C,Laptop,Safari,Windows,86.92.57.157,False,1,False,True,11,90,Password,True,India
LOG_78529D964834,TXN_2E44099C5B4F,CUST_15C44D3CE34B,2026-06-22 20:37:25,2026-06-22 20:56:25,Transaction_Initiated,Indore,Indore,DEV_0884DDC56CF0,Laptop,Mobile App,Android,243.136.72.19,False,0,False,True,19,98,Biometric,True,India
LOG_FB833AFA45B2,TXN_8BA5B533A602,CUST_DE62BFF776A6,2026-06-22 20:46:25,2026-06-22 20:56:25,Transaction_Initiated,Coimbatore,Coimbatore,DEV_8637D7E9E5DA,Tablet,Mobile App,iOS,59.49.1.83,True,0,False,True,10,50,PIN,True,India
LOG_FA482877A09B,TXN_F7AEB59F2F78,CUST_ACBB55076F6F,2026-06-22 21:34:25,2026-06-22 21:55:25,Transaction_Initiated,Delhi,Delhi,DEV_386F7EB367DA,Desktop,Mobile App,macOS,113.18.232.23,False,0,False,True,21,90,Biometric,True,India
LOG_04D37AD0324F,TXN_4015F297C855,CUST_C6FAC3E395B8,2026-06-22 21:43:25,2026-06-22 22:02:25,Transaction_Initiated,Chennai,Chennai,DEV_58968C7F38A6,Desktop,Chrome,Android,188.78.109.17,False,1,False,True,19,97,PIN,True,India
LOG_ED667FA28BCE,TXN_91DFA9D7B72D,CUST_E11D4A73CB51,2026-06-22 22:00:25,2026-06-22 22:19:25,Transaction_Initiated,Bengaluru,Bengaluru,DEV_E0A9B5B38FBF,Smartphone,Edge,Windows,203.251.52.224,False,0,False,True,19,99,Biometric,True,India
LOG_8498C5055225,TXN_4D2917ABA0A4,CUST_C6FAC3E395B8,2026-06-22 22:14:25,2026-06-22 22:46:25,Transaction_Initiated,Chennai,Chennai,DEV_B89109AEF3CE,Desktop,Safari,Windows,166.227.209.30,True,0,False,True,32,44,Password,False,India
LOG_BF4C0F9006AC,TXN_DA7E27C4EEDE,CUST_DE62BFF776A6,2026-06-22 22:32:25,2026-06-22 22:47:25,Transaction_Initiated,Coimbatore,Coimbatore,DEV_569091095900,Tablet,Firefox,iOS,164.20.221.189,False,2,False,True,15,96,Password,True,India
LOG_EE765D8230D1,TXN_A14131AA92E0,CUST_DF7E3A9C08AE,2026-06-22 23:09:25,2026-06-22 23:32:25,Transaction_Initiated,Kochi,Kochi,DEV_AF1B17DECE8C,Desktop,Edge,Android,40.54.79.70,False,1,False,True,23,94,Password,False,India
LOG_E95CA3AD7E6A,TXN_03B69C530620,CUST_A274A25A299E,2026-06-22 23:28:25,2026-06-22 23:50:25,Transaction_Initiated,Hyderabad,Hyderabad,DEV_AED579B3AD9F,Tablet,Safari,macOS,157.145.207.71,False,0,False,True,22,94,Biometric,True,India
LOG_9C3555C08B8E,TXN_B4EB6CCD26F6,CUST_8D53A50EB97B,2026-06-22 23:49:25,2026-06-23 00:06:25,Transaction_Initiated,Hyderabad,Hyderabad,DEV_5C097E204C1D,Smartphone,Chrome,iOS,213.85.201.225,True,2,False,True,17,62,Password,False,India
LOG_81C25234737E,TXN_FF05BBF6C862,CUST_06E6B8486126,2026-06-23 00:25:25,2026-06-23 00:45:25,Transaction_Initiated,Chandigarh,Chandigarh,DEV_45364882202D,Desktop,Firefox,macOS,108.142.215.65,False,0,False,True,20,100,PIN,True,India
LOG_098723F7EB80,TXN_58463D70913F,CUST_55C717731AA3,2026-06-23 00:22:25,2026-06-23 00:35:25,Transaction_Initiated,Chennai,Chennai,DEV_158241CAB578,Desktop,Chrome,Windows,68.32.173.6,True,0,False,True,13,68,Password,True,India
LOG_85275D20CDD2,TXN_DA1C72F278AE,CUST_99B31E34B435,2026-06-23 00:49:25,2026-06-23 01:06:25,Transaction_Initiated,Jaipur,Jaipur,DEV_D0AA3FFE8F05,Laptop,Chrome,Android,227.150.221.115,False,0,False,True,17,88,Biometric,True,India
LOG_E45FB40E514B,TXN_EFF72BA12F31,CUST_73B41940F312,2026-06-23 01:23:25,2026-06-23 01:45:25,Transaction_Initiated,Gurgaon,Gurgaon,DEV_7FFAD3F7A67D,Desktop,Firefox,iOS,141.59.197.231,False,0,False,True,22,93,Password,True,India
LOG_9777DCE30B27,TXN_9876642277E6,CUST_55C717731AA3,2026-06-23 01:53:25,2026-06-23 02:07:25,Transaction_Initiated,Chennai,Chennai,DEV_158241CAB578,Desktop,Edge,Android,68.32.173.6,False,0,False,True,14,90,Password,False,India
LOG_4BBDC0116DD9,TXN_FBCC26FC0DF6,CUST_24ED2A165FC1,2026-06-23 02:23:25,2026-06-23 02:39:25,Transaction_Initiated,Pune,Pune,DEV_3315934EF650,Tablet,Firefox,iOS,68.223.167.44,False,0,False,True,16,100,Password,True,India
